Gene	SRR18584972	SRR18584974	SRR18584975	SRR18584976	SRR18584977	SRR18584978	SRR18584979	SRR18584980	SRR18584981	SRR18584982	SRR18584983	SRR18585056	SRR18585057	SRR18585058	SRR18585059	SRR18585061	SRR18585062	SRR18585063	SRR18585064	SRR18585065	SRR18585076	SRR18585077	SRR18585078	SRR18585079	SRR18585105	SRR18585106	SRR18585107	SRR18585109	SRR18585110	SRR18585111	SRR18585112	SRR18585113	SRR18585114	SRR18585115	SRR18585128	SRR18585129	SRR18585131	SRR18585132	SRR18585133	SRR18585134	SRR18585135	SRR18585136	SRR18585137	SRR18585138	SRR18585139	SRR18585140	SRR18585142	SRR18585143	SRR18585144	SRR18585177	SRR18585178	SRR18585179	SRR18585180	SRR18585181	SRR18585182	SRR18585183	SRR18585184	SRR18585212	SRR18585213	SRR18585214	SRR18585215	SRR18585216	SRR18585218	SRR18585219	SRR18585220	SRR18585221	SRR18585222	SRR18585223	SRR18585254	SRR18585256	SRR18585257	SRR18585258	SRR18585259	SRR18585260	SRR18585261	SRR18585272	SRR18585273	
UniRef90_A0A174SSF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.21891	0	0	0	0	0	0	0	0	7.94426	5.06588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.8881	13.2677	9.96662	4.37476	26.92	18.8943	37.4748	0	0
UniRef90_A0A174SSH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.266	0	0	0	0	0	0	0.779484	0	4.40772	3.37845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.9852	26.3059	6.79754	4.26689	38.9003	29.1457	51.9242	0	0
UniRef90_A0A174SSW6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3872	0	0	0	0
UniRef90_A0A174ST68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.892	0	0	0.922034	0	0	0	0	0	4.95873	3.50642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2577	5.69195	3.02635	1.1185	4.30083	4.75327	11.0423	0	0
UniRef90_A0A174STJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.8743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.7998	45.2242	25.0759	20.3419	48.9033	58.8206	19.3864	0	0
UniRef90_A0A174STM5	0	0	0	0.205881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2012	0	0	0	0	0	1.46096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5713	13.5925	9.22237	2.93658	13.843	14.8267	14.9401	0	0
UniRef90_A0A174STS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953702	0	0	0	0
UniRef90_A0A174STS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86284	0	0	0	0	0	0.630677	0.840632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.6652	6.84031	2.44369	1.40237	17.9178	6.66671	14.0233	0	0
UniRef90_A0A174SU54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7636	0	0	0.608765	0	0	1.18658	0	0	5.63747	2.8305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.1914	22.9854	11.1396	3.77537	24.9365	30.0987	31.8053	0	0
UniRef90_A0A174SUD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6078	0	0	0.384468	0	0	0.258179	0.751551	0	3.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.7852	23.4461	8.31101	2.01416	29.4515	26.5883	41.5534	0	0
UniRef90_A0A174SUV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270075	0	0	0	0
UniRef90_A0A174SV25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7493	0	0	1.73635	0	0	0.476002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.6889	30.1181	4.80166	5.23077	80.6347	36.4502	60.5534	0	0
UniRef90_A0A174SVG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.6216	0	0	18.6368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544.236	180.522	104.569	48.8205	379.77	228.189	309.978	0	0
UniRef90_A0A174SVQ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38529	0	0	0	0	0	0	0	0	2.98124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.7046	27.8412	5.88978	2.86234	26.9647	24.728	22.8684	0	0
UniRef90_A0A174SWL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2801	0	0	0	0	0	5.96922	0	0	2.04417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3335	13.2303	8.82486	1.74045	10.3451	7.15117	15.6104	0	0
UniRef90_A0A174SWW2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73313	0	0	4.86177	0	0	0	0	0	22.0528	9.66488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.7202	23.8857	9.26027	6.8921	22.9072	15.4273	40.5091	0	0
UniRef90_A0A174SX26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19546	0.743909	1.12039	0	0.565157	0.717795	1.32454	0	0
UniRef90_A0A174SXB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33045	0	0	0	0	0	0	1.08818	0	2.34529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4549	3.74424	0.525478	1.0917	10.8363	7.31853	12.4525	0	0
UniRef90_A0A174SXG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05956	0	0	0	0	0	0	0	0	0	1.94527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03339	1.56237	1.1277	0	5.57063	1.3151	4.51479	0	0
UniRef90_A0A174SXN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84094	0	0	0	0	0	1.08316	0	0	0	6.90411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0882	7.96354	1.0334	1.92713	12.6746	1.71088	10.2534	0	0
UniRef90_A0A174SXT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37867	0	0	0	0	0	0	0	0	6.15181	2.66025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0989	4.69167	2.1406	2.17165	4.02983	3.44885	10.2758	0	0
UniRef90_A0A174SYA0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74959	0	0	0	1.2716	0	1.85435	0	0
UniRef90_A0A174SYG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37844	0	0
UniRef90_A0A174SYL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4525	0	0	0.511765	0	0	0.157832	0	0	0.721774	4.84553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6115	8.00801	5.3222	2.0556	13.0496	7.46162	25.2061	0	0
UniRef90_A0A174SZ02	0	0	0	0.49303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.069	0	0	0	0	0	1.18374	0	0	9.02218	9.66575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.1409	19.9388	16.469	4.79311	47.2213	27.1458	35.633	0	0
UniRef90_A0A174SZ59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70307	0	0	0	0	0	0	0	0	1.67633	2.16041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8874	2.64222	6.00648	0	9.92362	4.96404	13.9224	0	0
UniRef90_A0A174SZ91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78387	0	0	0	0	0	0	0	0	7.49966	8.99676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.385	17.8593	6.38361	4.52009	19.6086	16.4243	27.0392	0	0
UniRef90_A0A174SZI9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1077	0	0	0	0	0	0	0	0	0	5.52329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7993	1.15371	17.3871	0	16.2402	0	48.462	0	0
UniRef90_A0A174SZK8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.56317	0	0	0	0	0	0.286626	0	0	10.7432	2.00847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5078	14.0069	11.4482	3.15492	19.8402	12.6396	27.5628	0	0
UniRef90_A0A174T008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83752	0	0	0	0	0	1.33876	0	0	3.67332	10.3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.9761	21.7799	8.65644	5.65902	24.3733	19.917	44.7698	0	0
UniRef90_A0A174T036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.5888	0	0	0	0	0	6.3335	1.7641	0	7.93952	4.32752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.384	45.7775	25.9714	11.0678	66.8942	62.1228	102.436	0	0
UniRef90_A0A174T086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73937	0	0	0	0	0	3.3158	0	0	9.26602	3.32619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.2339	20.024	6.94249	0	25.7999	17.3885	30.3685	0	0
UniRef90_A0A174T0C6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.5047	0	0	0	0	0	44.9822	0	0	2.21189	227.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565.167	180.43	151.033	48.8205	249.419	169.542	323.773	0	0
UniRef90_A0A174T0F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A0A174T0L7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54701	0	0	0	0	0	1.17263	0	0	4.14882	3.69536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4241	14.571	7.0313	2.4001	11.9983	16.9434	17.3429	0	0
UniRef90_A0A174T0P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87969	0	0	0	0	0	1.38276	0	0	4.05903	3.29693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.106	13.4882	9.85289	2.68261	21.2144	21.5077	14.4423	0	0
UniRef90_A0A174T114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28132	0	0	0.517209	0	0	0	0	0	13.0998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5417	17.1732	2.73696	1.5581	13.8875	15.3738	21.6579	0	0
UniRef90_A0A174T180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.74487	0	0	0	0	0	0	0	0	7.75747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.7571	14.03	6.84149	3.53344	13.2864	17.0891	15.4121	0	0
UniRef90_A0A174T1A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90672	0	0	0	0	0	0	0	0	12.0924	3.09546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.838	15.5513	9.7192	2.78974	21.4664	17.3968	32.4325	0	0
UniRef90_A0A174T1L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.907189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79077	0	0	0	1.0738	0	0.772648	0	0
UniRef90_A0A174T2E4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.83304	6.92343	5.60194	0	3.71699	0	9.78152	0	0
UniRef90_A0A174T2H4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.2682	0	0	0	0	0	2.05356	4.89011	0	8.90501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.916	58.6527	21.9835	5.14841	80.952	56.8733	101.39	0	0
UniRef90_A0A174T2N1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36503	0	0	0.362819	0	0	0	0.625332	0	9.78951	3.68883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.8629	6.23877	4.16692	3.2104	33.9422	15.2106	21.503	0	0
UniRef90_A0A174T379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77327	0	0	0	0	0	0	0	0	2.6149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2488	11.623	5.08145	2.62992	10.9584	9.42159	17.0206	0	0
UniRef90_A0A174T3A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8709	7.06124	3.80785	0	7.59378	2.19326	8.81842	0	0
UniRef90_A0A174T3J0	0	0	0	0.839407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.5685	0	0	0	0	0	7.14564	0.722367	0	20.1886	0.894962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.619	32.9521	13.5615	5.68974	60.0569	47.0205	74.0453	0	0
UniRef90_A0A174T473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30279	0	0	0	0	0	0	0	0	3.29657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.3765	19.4036	8.10273	1.55358	23.4672	16.6174	31.3816	0	0
UniRef90_A0A174T4P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409813	0.261374	0	0	1.52	1.49931	2.59705	0	0
UniRef90_A0A174T6R7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286096	0.327824	0	0	0	0	0	0	0
UniRef90_A0A174T771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23938	0	0	0	0	0	0.265382	0.728648	0	3.03401	3.36063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6509	8.1772	4.80453	1.46802	10.3303	9.01884	21.0402	0	0
UniRef90_A0A174T7B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19334	0.997943	0.538424	0.195543	9.84053	5.50705	9.0106	0	0
UniRef90_A0A174T7N7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06766	0	0	0	0	0	1.49889	1.97164	0	25.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.8569	22.5495	7.05236	4.25155	27.4964	25.5961	47.0221	0	0
UniRef90_A0A174T7Y7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7722	1.49496	0.531543	0	6.12958	2.11687	4.21036	0	0
UniRef90_A0A174T7Z2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7314	0	0	0	0	0	0	0	0	6.4825	12.7755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.9299	18.6968	11.8764	1.81237	29.3343	42.6096	28.9038	0	0
UniRef90_A0A174T841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.9788	0	0	5.28453	0	0	0.651916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.345	49.2067	25.6215	19.0595	50.3737	44.7058	81.9537	0	0
UniRef90_A0A174T8M7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25316	0	0	0	0	0	0.257413	0.361183	0	2.12118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.3107	12.9708	5.40712	0.210433	13.5011	6.49596	22.3395	0	0
UniRef90_A0A174T8N9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44881	0	0	3.02451	0	0	0	0	0	0	2.16962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05158	6.92347	3.26308	1.26049	7.57025	7.57164	11.4774	0	0
UniRef90_A0A174T8S6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.9414	0	0	0	0	0	1.72659	1.18229	0	17.2532	10.4942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.033	59.0067	31.3708	12.5538	75.0281	36.0287	121.026	0	0
UniRef90_A0A174T918	0	0	0	0.202276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3624	3.72404	1.06379	0	8.93887	10.3872	6.71358	0	0
UniRef90_A0A174T9C5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0237	2.99996	1.52896	0	8.93199	6.4117	11.6768	0	0
UniRef90_A0A174TA64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81605	0	0	0.332998	0	0	0	0	0	5.97522	2.59078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.1455	11.5045	4.42228	1.89104	15.4271	8.90594	27.6892	0	0
UniRef90_A0A174TA90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322619	0.460515	0	0	0.565157	0	1.16549	0	0
UniRef90_A0A174TAZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24357	0	0	0.581551	0	0	0.556916	0	0	8.43623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.61	16.4314	4.28199	2.76576	12.6986	10.8568	23.3553	0	0
UniRef90_A0A174TBB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35621	0	0	0	0	0	1.70852	0	0	7.42857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.0918	16.758	6.36232	2.92431	15.7357	19.945	31.0783	0	0
UniRef90_A0A174TBI7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3382	0	0	0	11.6987	22.2212	0.289743	0	0
UniRef90_A0A174TBN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1963	0	0	0	0	0	0	0	0	9.0903	6.17308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5374	28.9699	13.181	1.4359	34.5738	20.4153	49.4947	0	0
UniRef90_A0A174TBT7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0846	0	0	0	0	0	0.51043	0	0	9.93903	3.07696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.8644	21.0923	10.6181	2.05521	33.2089	25.154	44.1883	0	0
UniRef90_A0A174TC63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99818	0.302213	0	0	0.435978	0	10.4565	0	0
