Phylum	O1_E_1cm	O1_E_5cm	O1_K_1	O1_LI_10cm	O1_LI_19cm	O1_LI_1cm	O1_LI_28cm	O1_LI_37cm	O1_LI_46cm	O1_LI_55cm	O1_S_1	O1_S_3	O1_SI_161cm	O1_SI_1cm	O1_SI_201cm	O1_SI_41cm	O1_SI_81cm	O1_Tg_F_Th	O2_E_1cm	O2_E_5cm	O2_K_1	O2_LI_10cm	O2_LI_19cm	O2_LI_1cm	O2_LI_28cm	O2_LI_37cm	O2_LI_46cm	O2_LI_55cm	O2_S_1	O2_S_3	O2_SI_121cm	O2_SI_145cm	O2_SI_49cm	O2_Tg_TR	Y1_E_1cm	Y1_E_5cm	Y1_K_1	Y1_LI_10cm	Y1_LI_19cm	Y1_LI_1cm	Y1_LI_28cm	Y1_LI_37cm	Y1_LI_46cm	Y1_LI_55cm	Y1_S_1	Y1_S_3	Y1_SI_113cm	Y1_SI_137cm	Y1_SI_29cm	Y1_SI_85cm	Y1_Th_TG_f	Y2_E_1cm	Y2_E_5cm	Y2_K_1	Y2_LI_10cm	Y2_LI_19cm	Y2_LI_1cm	Y2_LI_28cm	Y2_LI_37cm	Y2_LI_46cm	Y2_LI_55cm	Y2_S_1	Y2_S_3	Y2_SI_113cm	Y2_SI_141cm	Y2_SI_169cm	Y2_SI_1cm	Y2_SI_29cm	Y2_SI_57cm	Y2_Tg_TR
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10E-05	0	0	3.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001600188	0.001972491	0.001687467	0.00395355	0.003684513	0.001849252	0.001667608	0.00699971	0.004026819	0.002524337	0.003829987	0.005639814	0	0	0.002017466	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166673	0.000285279	0	0	0	0.000169205	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84E-05	2.19E-05	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023032	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	1.10E-05	0	1.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08E-05	2.00E-05	0	2.18E-05	4.10E-05	9.55E-05	0	0	0	0	0	0	0	0	0	0	8.44E-05	9.75E-05	0.000261174	0.000188972	5.02E-05	4.21E-05	3.43E-05	0.023178311	0.021841212	0.042767647	0.034557949	0.013878253	0.003311505	0.005919074	0.075558156	0
Firmicutes	0	0	0	0.000211195	0.00015133	5.83E-05	0.000262025	0.000291825	0.000332067	0.000328372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10E-05	2.77E-05	0.000196547	6.48E-05	9.56E-05	0.000121874	0.000173408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693209	0.000490406	0.002875791	0.003591142	0.001578234	0	0	0.004847389	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182078	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	1.30E-05	1.80E-05	0	2.37E-05	3.09E-05	3.72E-05	2.78E-05	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	1.62E-05	4.15E-05	2.44E-05	4.35E-05	0.00016051	0.000153608	0	0	0	0	0	0	0	0	0	0.000326489	0.000214856	0.000195595	0.000193455	0.000243999	0.000275538	0.000366732	0	0	0	0	0	0	0	0	0	0	0.000187268	0.000258245	0.000275873	0.000297508	0.000203871	0.000172359	0.000161815	0.059883239	0.022029367	0.022419433	0.018210059	0.009044437	0.00294214	0.006590316	0.05279325	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429797	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-05	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001137758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210031	0.000186229	0	0	0	0	0	0	0
Firmicutes	0	0	0	2.54E-05	6.29E-06	5.97E-05	6.80E-06	2.32E-05	2.18E-05	2.51E-05	0.000988467	0.102306908	0.001652023	0.000973418	0.001708045	0.001309344	0.001207391	0	0	0.007121409	0	0.003473307	0.000306164	0.000476015	0.002096609	0.001845676	0.00031157	7.42E-05	0.001468714	0.001180033	0.003399344	0.010585042	0.001765739	0	0	0	0	0.000701892	0.001071207	0.002271718	0.001452224	0.00097237	0.001339253	0.001536279	0.000795434	0.000715661	0	0.002150035	0	0	0	0.017712309	0	0.000984784	0.009897015	0.011281078	0.013648844	0.018557137	0.009374618	0.007336188	0.005200496	0.35925857	0.377821032	0.066518522	0.092673276	0.156895481	0.003820119	0.009110286	0.057617377	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81E-05	0	0	2.91E-05	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93E-05	0	1.81E-05	2.06E-05	2.36E-05	0	0.000229364	0	0	0	0	0	0	0	0	6.89E-05	0.000118353	0.00016433	0.000159834	0.000108523	6.70E-05	5.88E-05	0.002568735	0.002970015	0.000800153	0.000617233	0.001181906	0	0	0.000635315	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.84E-06	0	7.28E-06	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0.106171784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469075	0.00052791	0.001406638	0.000892521	0.000150349	0.000230186	0.000212753	0.085247733	0.094359347	0.077712313	0.030533084	0.077276148	0	0.003981114	0.033414582	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168441	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70E-05	3.12E-05	2.22E-05	1.73E-05	2.83E-05	1.79E-05	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0.000109877	5.76E-05	9.52E-05	8.14E-05	9.72E-05	6.92E-05	0.000124596	8.91E-05	0	0	0	0	0	0	8.99E-05	0	0	0	0.000294291	0.000113898	4.86E-05	0.000136678	9.82E-05	2.93E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	4.16E-05	0	0	2.36E-05	7.30E-05	6.51E-05	5.89E-05	0	0	0	0	0	0	0	0	0	0	0	0.000138483	0	0	8.64E-05	9.06E-05	0	0	0	0	0	0	0	0	0	0	0	0.000193995	0.000339426	0.00036151	0.000309749	0.000263883	0.000386224	0.000309108	0.000500262	0	0	0	0	0	0	0	0	0	0.000870504	0.00130298	0.003642644	0.002150982	0.000283598	0.000430671	0.000384074	0.167332204	0.162906249	0.057902784	0.117016572	0.167153132	0.012156797	0.03235874	0.224704495	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001634999	0.001909638	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.58E-05	7.08E-05	0.000384997	0	0	0	0	0.03211004	0.038008039	0.016282729	0.015060845	0.017401499	0	0	0.024898985	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324394	0.000295117	0	0	0	0	0	0	0
Firmicutes	0	0	0	9.13E-06	1.14E-05	2.18E-05	5.82E-06	6.50E-06	4.94E-06	6.85E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32E-05	1.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002441	0.000179567	0.000433295	0.000236422	7.51E-05	0.000107981	9.16E-05	0.004406583	0.002465327	0.001129893	0.000703316	0.00193058	0	0	0.000974073	0
Firmicutes	0	0	0	6.32E-06	4.84E-06	2.15E-05	5.52E-06	0	8.83E-06	1.02E-05	0	0	0	0	0	0	0	0	0	0	0	3.54E-05	7.26E-06	2.14E-05	4.22E-05	2.12E-05	1.03E-05	0	0	0	0	0.0011041	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01E-05	0	0	0	0	0	0	0	0	0.001751351	0.001021914	0.002472761	0.001497871	0.000689727	0.000770383	0.000852551	0.019425324	0.020496717	0.007333633	0.003909318	0.007252927	0	0.000861125	0.004274253	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32E-05	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.12E-05	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000534849	0.000360854	0.000729461	0.000534613	0.000431814	0.000439219	0.000406818	0.004338639	0.004183245	0.000670696	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-05	0	0	1.60E-05	0	0	6.09E-05	0	0	0	0	0	0	0
Firmicutes	0	0	0	5.68E-05	9.19E-05	7.31E-05	8.94E-05	0.000119586	5.55E-05	7.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196621	0.000354505	0.000147054	0.00070626	0.000767945	0.000372841	0.000345547	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0.000359161	0.000256711	0.00038206	0.000196862	0.000382576	0.000235265	0.000289138	0.005335039	0	0	0	0	0	0	0.001998274	0	0	0	5.48E-05	0.000482265	4.29E-05	5.17E-05	0	0	0	0.008989251	0.009896033	0.00628394	0.005842952	0	0.016242048	0	0	0	0	0	0	0	0	0	0	0.011230958	0.004040554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002242136	0.0009863	0	0	0	0	0	0	0
Firmicutes	0	0	0	6.42E-05	0	6.17E-05	2.82E-05	0	4.97E-05	3.14E-05	0.001510176	0	0	0	0	0	0	0	0	0	0	0	6.74E-05	0	0	0	0	0	0.002058506	0.001979944	0	0	0	0.002955231	0	0	0	0	0	0	0	0	0	0	0.003952588	0.001415432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000325393	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003213432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001442343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	2.59E-05	0	0	2.64E-05	0	0	4.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227791	0	0	0	0.002446155	0	0	0	0	0	0	0	0	0	0	0.000776163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0.000243823	0.000121646	0.000165321	0.000181487	0.000197487	0.000135219	0.000176405	0.002128528	0	0	0	0	0	0	0.00031277	0	0	0	6.05E-05	0.000336731	2.56E-05	3.39E-05	3.81E-05	3.46E-05	0	0.003946959	0.00809788	0.00303825	0.004205396	0	0.009286582	0	0	0	0	0	0	0	0	0	0	0.007367801	0.00234187	0	0	0	0	0	0	0	0	2.55E-05	0	0	2.35E-05	0	0	0	0.000787436	0.000765632	0	0	0	0	0	0.000594275	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004616451	0.005516516	0	0	0	0.003179844	0	0	0	0	0	0	0	0	0	0	0.004244723	0.006511396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001612543	0.002009402	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001525916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002933229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000969719	0.000757654	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001213428	0	0	0	0	0	0	0	0	0	0	0.000906177	0.001218263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274406	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0.000299626	0.000322998	0.000196574	0.000298994	0.000366787	0.0004213	0.000235252	0.002623345	0	0	0	0	0	0	0.00266074	0	0	0	0	0	0	0	0	0	0	0.001434006	0	0	0	0	0.003635633	0	0	0	0	0	0	0	0	0	0	0.001856785	0.002722718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238068	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0.003671374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022706843	0.017883361	0	0	0	0.012548076	0	0	0	0	0	0	0	0	0	0	0.00994735	0.005804665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583677	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002591132	0.001898371	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003374983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000548282	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000852161	0.001100794	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002558281	0.001587714	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007065885	0.00587849	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000461013	0	0	0	0	2.81E-05	0	0	0	0	0	0	0.000809242	0	0	0	0.00107729	0	0	0	0	0	0	0	0	0	0	0.00139901	0.000922711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453367	0.00036822	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026666	0.002383072	0	0	0	0.010462986	0	0	0	0	0	0	0	0	0	0	0	0.001648041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001567709	0.001639896	0	0	0	0	0	0	0
Firmicutes	0	0	0	0.000350569	0.000155219	0.000187005	0.000184837	0.000194563	0.00015018	0.000260515	0	0	0	0	0	0	0	0	0	0	0	0.000235166	0.000137905	6.14E-05	0.000114848	0.000132393	0.000106565	0.000103577	0	0	0	0.017799909	0	0	0	0	0	7.14E-05	0.000125251	8.06E-05	0.000114936	0.000110039	8.25E-05	5.12E-05	0	0	0	0	0	0	0	0	0	0	0.001925475	0.003322425	0.002237611	0.010933893	0.006997653	0.005829112	0.003595824	0	0	0	0	0.003217221	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02002614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006859743	0.00586047	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01345196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004508825	0.003621751	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011924	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024406107	0.020048231	0	0	0	0.008994505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007715885	0.007979909	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0.010151406	0	0	0	0	0	0	0.00547226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004727491	0.01970782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003174406	0.002809724	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003340907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0.003973851	0	0	0	0	0	0	0.002526023	0	0	0	0	0	0	0	0	0	0	0.004939331	0.002752582	0.012277553	0	0	0.01059416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001125612	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002087283	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0.014485594	0	0	0	0	0	0	0.004933448	0	0	0	0	0	0	0	0	0	0	0.006706803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009127913	0.052701374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002206714	0.004663105	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003627683	0.007952887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008878988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002501048	0.030888173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001785841	0.008670097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002748102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007301616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008259995	0	0	0	0	0	0	0	0	0	0	0	0.003380901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002579378	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007700544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003029904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00242583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004584197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0.014808904	0	0	0	0	0	0	0.007094904	0	0	0	0	0	0	0	0	0	0	0.009113712	0.006720439	0	0	0	0.007660678	0	0	0	0	0	0.00019112	0	0	0	0	0.022370485	0.160733497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005005826	0.006406899	0	0	0	0	0	0	0
Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006242603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
